customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_sum,segment
C335539,637,1,7502.0,2,4,5,245,11,At Risk
C335587,516,1,83.68,2,4,1,241,7,At Risk
C335595,520,1,4801.28,2,4,4,244,10,At Risk
C335663,543,1,47.07,2,4,1,241,7,At Risk
C335671,250,1,162.64,4,4,2,442,10,Potential
C335693,603,1,162.64,2,4,2,242,8,At Risk
C335717,433,1,5.23,3,4,1,341,8,Potential
C335803,197,1,5.23,4,4,1,441,9,Potential
C335886,73,1,60.6,5,4,1,541,10,Potential
C335992,242,1,896.0,4,4,3,443,11,Loyal
C336003,477,1,2400.68,2,4,4,244,10,At Risk
C336096,216,1,5401.53,4,4,5,445,13,Champions
C336317,340,1,187.68,3,4,2,342,9,Potential
C336330,275,1,1200.32,4,4,4,444,12,Champions
C336348,478,1,15004.25,2,4,5,245,11,At Risk
C336392,265,1,35.84,4,4,1,441,9,Potential
C336393,766,1,2700.7200000000003,1,4,4,144,9,At Risk
C336405,146,1,650.56,5,4,3,543,12,Loyal
C336474,65,1,650.56,5,4,3,543,12,Loyal
C336489,217,1,143.36,4,4,2,442,10,Potential
C336523,629,1,2700.7200000000003,2,4,4,244,10,At Risk
C336542,461,1,105.57,3,4,2,342,9,Potential
C336580,108,1,162.64,5,4,2,542,11,Potential
C336660,279,1,130.75,4,4,2,442,10,Potential
C336693,772,1,130.75,1,4,2,142,7,At Risk
C336701,66,1,162.64,5,4,2,542,11,Potential
C336707,40,1,5401.53,5,4,5,545,14,Champions
C336733,697,1,130.75,1,4,2,142,7,At Risk
C336783,603,1,143.36,2,4,2,242,8,At Risk
C336982,790,1,26250.0,1,4,5,145,10,At Risk
C336993,535,1,2400.68,2,4,4,244,10,At Risk
C337111,96,1,1050.0,5,4,3,543,12,Loyal
C337115,98,1,4801.28,5,4,4,544,13,Champions
C337143,336,1,896.0,3,4,3,343,10,Loyal
C337281,33,1,130.75,5,4,2,542,11,Potential
C337337,76,1,5401.53,5,4,5,545,14,Champions
C337356,313,1,5.23,3,4,1,341,8,Potential
C337371,156,1,2700.7200000000003,5,4,4,544,13,Champions
C337478,745,1,130.75,1,4,2,142,7,At Risk
C337624,534,1,300.08,2,4,2,242,8,At Risk
C337730,239,1,322.56,4,4,3,443,11,Loyal
C337739,318,1,322.56,3,4,3,343,10,Loyal
C337971,213,1,1200.32,4,4,4,444,12,Champions
C337974,644,1,83.68,1,4,1,141,6,At Risk
C338026,63,1,7502.0,5,4,5,545,14,Champions
C338124,99,1,40.66,5,4,1,541,10,Potential
C338195,163,1,105.57,4,4,2,442,10,Potential
C338271,587,1,7502.0,2,4,5,245,11,At Risk
C338334,585,1,1200.32,2,4,4,244,10,At Risk
C338546,22,1,1016.5,5,4,3,543,12,Loyal
C338587,361,1,15004.25,3,4,5,345,12,Loyal
C338707,659,1,1016.5,1,4,3,143,8,At Risk
C338745,253,1,162.64,4,4,2,442,10,Potential
C338821,210,1,15.15,4,4,1,441,9,Potential
C338851,776,1,1200.32,1,4,4,144,9,At Risk
C338868,67,1,5.23,5,4,1,541,10,Potential
C339014,148,1,15.15,5,4,1,541,10,Potential
C339094,140,1,2700.7200000000003,5,4,4,544,13,Champions
C339199,198,1,1050.0,4,4,3,443,11,Loyal
C339354,328,1,896.0,3,4,3,343,10,Loyal
C339391,690,1,47.07,1,4,1,141,6,At Risk
C339414,470,1,4801.28,3,4,4,344,11,Loyal
C339459,564,1,5401.53,2,4,5,245,11,At Risk
C339604,706,1,20.92,1,4,1,141,6,At Risk
C339653,184,1,143.36,4,4,2,442,10,Potential
C339660,772,1,46.92,1,4,1,141,6,At Risk
C339683,596,1,2700.7200000000003,2,4,4,244,10,At Risk
C339702,276,1,4801.28,4,4,4,444,12,Champions
C339710,493,1,47.07,2,4,1,241,7,At Risk
C339730,189,1,26250.0,4,4,5,445,13,Champions
C339809,700,1,4801.28,1,4,4,144,9,At Risk
C339822,383,1,2400.68,3,4,4,344,11,Loyal
C339842,392,1,162.64,3,4,2,342,9,Potential
C340001,683,1,20.92,1,4,1,141,6,At Risk
C340009,22,1,300.08,5,4,2,542,11,Potential
C340024,489,1,7502.0,2,4,5,245,11,At Risk
C340116,605,1,47.07,2,4,1,241,7,At Risk
C340137,213,1,2400.68,4,4,4,444,12,Champions
C340204,781,1,322.56,1,4,3,143,8,At Risk
C341421,510,1,1016.5,2,4,3,243,9,At Risk
C341903,728,1,15.15,1,4,1,141,6,At Risk
C342147,350,1,573.44,3,4,3,343,10,Loyal
C343699,62,1,7502.0,5,4,5,545,14,Champions
C344090,576,1,300.08,2,4,2,242,8,At Risk
C344355,761,1,365.94,1,4,3,143,8,At Risk
C344628,675,1,300.08,1,4,2,142,7,At Risk
C345061,207,1,1200.32,4,4,4,444,12,Champions
C345353,667,1,600.17,1,4,3,143,8,At Risk
C346153,336,1,11.73,3,4,1,341,8,Potential
C347148,384,1,20.92,3,4,1,341,8,Potential
C347605,547,1,16800.0,2,4,5,245,11,At Risk
C348818,272,1,650.56,4,4,3,443,11,Loyal
C349247,423,1,136.35000000000002,3,4,2,342,9,Potential
C350486,121,1,365.94,5,4,3,543,12,Loyal
C350520,214,1,896.0,4,4,3,443,11,Loyal
C350947,464,1,1016.5,3,4,3,343,10,Loyal
C351465,562,1,35.84,2,4,1,241,7,At Risk
C351961,177,1,5.23,4,4,1,441,9,Potential
C351966,269,1,20.92,4,4,1,441,9,Potential
C352555,665,1,4801.28,1,4,4,144,9,At Risk
C352777,419,1,293.25,3,4,2,342,9,Potential
C356763,39,1,4801.28,5,4,4,544,13,Champions
C356928,608,1,130.75,2,4,2,242,8,At Risk
C356979,768,1,20.92,1,4,1,141,6,At Risk
C357119,351,1,40.66,3,4,1,341,8,Potential
C358699,377,1,130.75,3,4,2,342,9,Potential
C359112,704,1,143.36,1,4,2,142,7,At Risk
C359459,741,1,322.56,1,4,3,143,8,At Risk
C359984,681,1,365.94,1,4,3,143,8,At Risk
C361239,137,1,573.44,5,4,3,543,12,Loyal
C361499,186,1,2700.7200000000003,4,4,4,444,12,Champions
C362334,675,1,130.75,1,4,2,142,7,At Risk
C363687,676,1,4801.28,1,4,4,144,9,At Risk
C363843,704,1,2700.7200000000003,1,4,4,144,9,At Risk
C363873,277,1,11.73,4,4,1,441,9,Potential
C364616,169,1,105.57,4,4,2,442,10,Potential
C364824,608,1,1200.32,2,4,4,244,10,At Risk
C365133,373,1,105.57,3,4,2,342,9,Potential
C366100,704,1,9450.0,1,4,5,145,10,At Risk
C366129,444,1,600.17,3,4,3,343,10,Loyal
C367226,448,1,7502.0,3,4,5,345,12,Loyal
C367305,590,1,60.6,2,4,1,241,7,At Risk
C367741,634,1,7502.0,2,4,5,245,11,At Risk
C367810,267,1,300.08,4,4,2,442,10,Potential
C368327,92,1,365.94,5,4,3,543,12,Loyal
C369727,166,1,40.66,4,4,1,441,9,Potential
C369978,563,1,40.66,2,4,1,241,7,At Risk
C370083,10,1,1200.32,5,4,4,544,13,Champions
C370455,338,1,162.64,3,4,2,342,9,Potential
C371493,619,1,322.56,2,4,3,243,9,At Risk
C373206,360,1,9602.72,3,4,5,345,12,Loyal
C373629,304,1,1200.32,4,4,4,444,12,Champions
C374163,526,1,2700.7200000000003,2,4,4,244,10,At Risk
C374416,752,1,83.68,1,4,1,141,6,At Risk
C374461,78,1,1016.5,5,4,3,543,12,Loyal
C375304,648,1,322.56,1,4,3,143,8,At Risk
C375954,375,1,162.64,3,4,2,342,9,Potential
C376022,567,1,130.75,2,4,2,242,8,At Risk
C376042,552,1,2400.68,2,4,4,244,10,At Risk
C376219,162,1,4801.28,4,4,4,444,12,Champions
C376514,4,1,130.75,5,4,2,542,11,Potential
C376907,732,1,1200.32,1,4,4,144,9,At Risk
C376952,584,1,1016.5,2,4,3,243,9,At Risk
C377944,240,1,35.84,4,4,1,441,9,Potential
C377984,726,1,896.0,1,4,3,143,8,At Risk
C379560,522,1,600.17,2,4,3,243,9,At Risk
C379693,332,1,2700.7200000000003,3,4,4,344,11,Loyal
C380708,772,1,300.08,1,4,2,142,7,At Risk
C381443,370,1,650.56,3,4,3,343,10,Loyal
C381771,621,1,130.75,2,4,2,242,8,At Risk
C382371,720,1,143.36,1,4,2,142,7,At Risk
C382453,513,1,1200.32,2,4,4,244,10,At Risk
C383155,9,1,896.0,5,4,3,543,12,Loyal
C383439,418,1,4801.28,3,4,4,344,11,Loyal
C383851,250,1,600.17,4,4,3,443,11,Loyal
C383927,395,1,2700.7200000000003,3,4,4,344,11,Loyal
C384254,777,1,1200.32,1,4,4,144,9,At Risk
C384370,531,1,573.44,2,4,3,243,9,At Risk
C384417,571,1,9602.72,2,4,5,245,11,At Risk
C384910,364,1,130.75,3,4,2,342,9,Potential
C385569,579,1,365.94,2,4,3,243,9,At Risk
C387635,735,1,322.56,1,4,3,143,8,At Risk
C387652,772,1,9450.0,1,4,5,145,10,At Risk
C387670,421,1,83.68,3,4,1,341,8,Potential
C388457,406,1,187.68,3,4,2,342,9,Potential
C388470,407,1,1016.5,3,4,3,343,10,Loyal
C390895,347,1,136.35000000000002,3,4,2,342,9,Potential
C392234,782,1,300.08,1,4,2,142,7,At Risk
C392473,594,1,242.4,2,4,2,242,8,At Risk
C392606,111,1,573.44,5,4,3,543,12,Loyal
C392635,553,1,40.66,2,4,1,241,7,At Risk
C392816,281,1,5.23,4,4,1,441,9,Potential
C393058,106,1,4200.0,5,4,4,544,13,Champions
C394159,247,1,5401.53,4,4,5,445,13,Champions
C394676,32,1,143.36,5,4,2,542,11,Potential
C395741,573,1,9602.72,2,4,5,245,11,At Risk
C395992,156,1,162.64,5,4,2,542,11,Potential
C396339,360,1,9450.0,3,4,5,345,12,Loyal
C397154,289,1,1050.0,4,4,3,443,11,Loyal
C397230,708,1,47.07,1,4,1,141,6,At Risk
C398226,197,1,1200.32,4,4,4,444,12,Champions
C398320,93,1,378.75,5,4,3,543,12,Loyal
C398345,335,1,5.23,3,4,1,341,8,Potential
C400520,656,1,15004.25,1,4,5,145,10,At Risk
C400591,628,1,242.4,2,4,2,242,8,At Risk
C400659,285,1,60.6,4,4,1,441,9,Potential
C400746,675,1,300.08,1,4,2,142,7,At Risk
C400930,65,1,242.4,5,4,2,542,11,Potential
C401394,700,1,322.56,1,4,3,143,8,At Risk
C401681,749,1,83.68,1,4,1,141,6,At Risk
C401927,86,1,7502.0,5,4,5,545,14,Champions
C402058,390,1,136.35000000000002,3,4,2,342,9,Potential
C403349,86,1,40.66,5,4,1,541,10,Potential
C403640,600,1,4801.28,2,4,4,244,10,At Risk
C404549,482,1,322.56,2,4,3,243,9,At Risk
C405148,683,1,7502.0,1,4,5,145,10,At Risk
C405158,366,1,1200.32,3,4,4,344,11,Loyal
C405354,697,1,293.25,1,4,2,142,7,At Risk
C405572,59,1,5.23,5,4,1,541,10,Potential
C405731,250,1,650.56,4,4,3,443,11,Loyal
C406017,318,1,573.44,3,4,3,343,10,Loyal
C406248,488,1,322.56,2,4,3,243,9,At Risk
C406746,185,1,1050.0,4,4,3,443,11,Loyal
C407679,587,1,650.56,2,4,3,243,9,At Risk
C408348,56,1,2400.68,5,4,4,544,13,Champions
C408548,91,1,2700.7200000000003,5,4,4,544,13,Champions
C408801,655,1,7502.0,1,4,5,145,10,At Risk
C408927,735,1,1016.5,1,4,3,143,8,At Risk
C409502,627,1,46.92,2,4,1,241,7,At Risk
C409967,354,1,47.07,3,4,1,341,8,Potential
C410259,75,1,15.15,5,4,1,541,10,Potential
C410398,526,1,20.92,2,4,1,241,7,At Risk
C410652,682,1,5401.53,1,4,5,145,10,At Risk
C410748,718,1,2700.7200000000003,1,4,4,144,9,At Risk
C410940,777,1,300.08,1,4,2,142,7,At Risk
C411614,76,1,105.57,5,4,2,542,11,Potential
C412239,664,1,83.68,1,4,1,141,6,At Risk
C412615,248,1,83.68,4,4,1,441,9,Potential
C413192,25,1,20.92,5,4,1,541,10,Potential
C413234,680,1,2700.7200000000003,1,4,4,144,9,At Risk
C413305,97,1,5.23,5,4,1,541,10,Potential
C413526,456,1,16800.0,3,4,5,345,12,Loyal
C413646,178,1,16800.0,4,4,5,445,13,Champions
C414054,94,1,5401.53,5,4,5,545,14,Champions
C416318,242,1,4801.28,4,4,4,444,12,Champions
C417240,618,1,46.92,2,4,1,241,7,At Risk
C418876,147,1,2700.7200000000003,5,4,4,544,13,Champions
C418971,107,1,83.68,5,4,1,541,10,Potential
C419636,774,1,300.08,1,4,2,142,7,At Risk
C420068,552,1,300.08,2,4,2,242,8,At Risk
C420349,103,1,365.94,5,4,3,543,12,Loyal
C420359,31,1,7502.0,5,4,5,545,14,Champions
C420460,633,1,130.75,2,4,2,242,8,At Risk
C420679,221,1,573.44,4,4,3,443,11,Loyal
C421044,797,1,365.94,1,4,3,143,8,At Risk
C421190,148,1,15.15,5,4,1,541,10,Potential
C422294,327,1,1200.32,3,4,4,344,11,Loyal
C423430,184,1,2400.68,4,4,4,444,12,Champions
C423776,651,1,40.66,1,4,1,141,6,At Risk
C424817,566,1,365.94,2,4,3,243,9,At Risk
C425168,438,1,15004.25,3,4,5,345,12,Loyal
C427369,670,1,2700.7200000000003,1,4,4,144,9,At Risk
C427657,429,1,20.92,3,4,1,341,8,Potential
C427750,174,1,1200.32,4,4,4,444,12,Champions
C428460,47,1,7502.0,5,4,5,545,14,Champions
C428500,778,1,9450.0,1,4,5,145,10,At Risk
C429460,638,1,187.68,2,4,2,242,8,At Risk
C430223,69,1,35.84,5,4,1,541,10,Potential
C431279,634,1,650.56,2,4,3,243,9,At Risk
C432500,273,1,40.66,4,4,1,441,9,Potential
C433452,308,1,4200.0,4,4,4,444,12,Champions
C433673,291,1,40.66,4,4,1,441,9,Potential
C433698,389,1,16800.0,3,4,5,345,12,Loyal
C433818,690,1,300.08,1,4,2,142,7,At Risk
C434528,184,1,9602.72,4,4,5,445,13,Champions
C435888,533,1,600.17,2,4,3,243,9,At Risk
C435914,101,1,300.08,5,4,2,542,11,Potential
C436002,186,1,4801.28,4,4,4,444,12,Champions
C436033,688,1,365.94,1,4,3,143,8,At Risk
C436672,99,1,7502.0,5,4,5,545,14,Champions
C436690,291,1,365.94,4,4,3,443,11,Loyal
C437252,166,1,162.64,4,4,2,442,10,Potential
C437931,449,1,11.73,3,4,1,341,8,Potential
C438157,560,1,322.56,2,4,3,243,9,At Risk
C438575,265,1,365.94,4,4,3,443,11,Loyal
C439437,45,1,1050.0,5,4,3,543,12,Loyal
C439546,192,1,896.0,4,4,3,443,11,Loyal
C440142,309,1,40.66,4,4,1,441,9,Potential
C440398,707,1,83.68,1,4,1,141,6,At Risk
C441017,510,1,5401.53,2,4,5,245,11,At Risk
C443265,194,1,7502.0,4,4,5,445,13,Champions
C443657,74,1,7502.0,5,4,5,545,14,Champions
C444465,7,1,5.23,5,4,1,541,10,Potential
C444785,270,1,300.08,4,4,2,442,10,Potential
C444933,47,1,573.44,5,4,3,543,12,Loyal
C445433,517,1,136.35000000000002,2,4,2,242,8,At Risk
C446366,163,1,83.68,4,4,1,441,9,Potential
C446749,200,1,365.94,4,4,3,443,11,Loyal
C447048,651,1,9602.72,1,4,5,145,10,At Risk
C447099,472,1,4801.28,3,4,4,344,11,Loyal
C448362,284,1,1200.32,4,4,4,444,12,Champions
C448425,370,1,896.0,3,4,3,343,10,Loyal
C448474,480,1,293.25,2,4,2,242,8,At Risk
C449182,362,1,300.08,3,4,2,342,9,Potential
C450205,135,1,573.44,5,4,3,543,12,Loyal
C451016,27,1,1200.32,5,4,4,544,13,Champions
C451139,270,1,650.56,4,4,3,443,11,Loyal
C451294,628,1,60.6,2,4,1,241,7,At Risk
C451828,657,1,46.92,1,4,1,141,6,At Risk
C451849,517,1,300.08,2,4,2,242,8,At Risk
C451915,788,1,15004.25,1,4,5,145,10,At Risk
C451997,417,1,378.75,3,4,3,343,10,Loyal
C452044,373,1,1200.32,3,4,4,344,11,Loyal
C452338,672,1,162.64,1,4,2,142,7,At Risk
C452842,527,1,300.08,2,4,2,242,8,At Risk
C453452,50,1,162.64,5,5,2,552,12,Potential
C455132,116,1,47.07,5,5,1,551,11,Potential
C455212,570,1,300.08,2,5,2,252,9,At Risk
C455225,565,1,105.57,2,5,2,252,9,At Risk
C455955,532,1,300.08,2,5,2,252,9,At Risk
C456082,216,1,1200.32,4,5,4,454,13,Champions
C456091,471,1,20.92,3,5,1,351,9,Potential
C456185,347,1,9602.72,3,5,5,355,13,Loyal
C457066,630,1,365.94,2,5,3,253,10,At Risk
C457407,343,1,20.92,3,5,1,351,9,Potential
C457446,331,1,2700.7200000000003,3,5,4,354,12,Loyal
C457906,505,1,600.17,2,5,3,253,10,At Risk
C457933,717,1,1200.32,1,5,4,154,10,At Risk
C458261,45,1,143.36,5,5,2,552,12,Potential
C458428,480,1,47.07,2,5,1,251,8,At Risk
C459331,319,1,4801.28,3,5,4,354,12,Loyal
C459702,159,1,35.84,5,5,1,551,11,Potential
C459873,778,1,300.08,1,5,2,152,8,At Risk
C460211,258,1,83.68,4,5,1,451,10,Potential
C460307,638,1,187.68,2,5,2,252,9,At Risk
C460811,164,1,60.6,4,5,1,451,10,Potential
C460825,457,1,573.44,3,5,3,353,11,Loyal
C460895,181,1,7502.0,4,5,5,455,14,Champions
C461519,332,1,7502.0,3,5,5,355,13,Loyal
C461713,773,1,162.64,1,5,2,152,8,At Risk
C462070,494,1,35.84,2,5,1,251,8,At Risk
C463405,235,1,2700.7200000000003,4,5,4,454,13,Champions
C463640,526,1,9450.0,2,5,5,255,12,At Risk
C463928,445,1,2700.7200000000003,3,5,4,354,12,Loyal
C464199,507,1,130.75,2,5,2,252,9,At Risk
C465238,284,1,5.23,4,5,1,451,10,Potential
C466767,4,1,47.07,5,5,1,551,11,Potential
C467306,244,1,105.57,4,5,2,452,11,Potential
C468089,676,1,5401.53,1,5,5,155,11,At Risk
C468522,539,1,15004.25,2,5,5,255,12,At Risk
C470809,506,1,600.17,2,5,3,253,10,At Risk
C470976,81,1,4801.28,5,5,4,554,14,Champions
C471651,136,1,322.56,5,5,3,553,13,Loyal
C472160,474,1,16800.0,3,5,5,355,13,Loyal
C472625,83,1,5.23,5,5,1,551,11,Potential
C473414,758,1,242.4,1,5,2,152,8,At Risk
C473844,740,1,9602.72,1,5,5,155,11,At Risk
C474629,576,1,322.56,2,5,3,253,10,At Risk
C474690,402,1,47.07,3,5,1,351,9,Potential
C475171,621,1,1200.32,2,5,4,254,11,At Risk
C475306,32,1,378.75,5,5,3,553,13,Loyal
C475407,75,1,300.08,5,5,2,552,12,Potential
C476108,256,1,7502.0,4,5,5,455,14,Champions
C478263,636,1,15004.25,2,5,5,255,12,At Risk
C478400,154,1,130.75,5,5,2,552,12,Potential
C478737,361,1,15.15,3,5,1,351,9,Potential
C478916,339,1,7502.0,3,5,5,355,13,Loyal
C479421,132,1,46.92,5,5,1,551,11,Potential
C480086,684,1,1050.0,1,5,3,153,9,At Risk
C480347,80,1,2400.68,5,5,4,554,14,Champions
C480969,217,1,600.17,4,5,3,453,12,Loyal
C481603,362,1,15004.25,3,5,5,355,13,Loyal
C482595,164,1,4200.0,4,5,4,454,13,Champions
C482903,304,1,40.66,4,5,1,451,10,Potential
C482920,157,1,2700.7200000000003,5,5,4,554,14,Champions
C483012,241,1,896.0,4,5,3,453,12,Loyal
C483882,213,1,9450.0,4,5,5,455,14,Champions
C484455,659,1,896.0,1,5,3,153,9,At Risk
C484664,382,1,46.92,3,5,1,351,9,Potential
C486776,198,1,47.07,4,5,1,451,10,Potential
C486938,765,1,242.4,1,5,2,152,8,At Risk
C487296,439,1,40.66,3,5,1,351,9,Potential
C488181,117,1,35.84,5,5,1,551,11,Potential
C489248,172,1,1200.32,4,5,4,454,13,Champions
C489733,427,1,896.0,3,5,3,353,11,Loyal
C490133,170,1,242.4,4,5,2,452,11,Potential
C491682,522,1,26250.0,2,5,5,255,12,At Risk
C492754,60,1,2700.7200000000003,5,5,4,554,14,Champions
C493332,780,1,7502.0,1,5,5,155,11,At Risk
C493379,399,1,650.56,3,5,3,353,11,Loyal
C493727,129,1,300.08,5,5,2,552,12,Potential
C493882,626,1,300.08,2,5,2,252,9,At Risk
C493908,669,1,7502.0,1,5,5,155,11,At Risk
C494183,108,1,1016.5,5,5,3,553,13,Loyal
C495959,327,1,40.66,3,5,1,351,9,Potential
C496005,252,1,573.44,4,5,3,453,12,Loyal
C496323,160,1,187.68,5,5,2,552,12,Potential
C496355,459,1,600.17,3,5,3,353,11,Loyal
C497169,110,1,15004.25,5,5,5,555,15,Champions
C497260,90,1,11.73,5,5,1,551,11,Potential
C497813,252,1,60.6,4,5,1,451,10,Potential
C498308,3,1,2700.7200000000003,5,5,4,554,14,Champions
C498929,764,1,40.66,1,5,1,151,7,At Risk
C500414,303,1,2700.7200000000003,4,5,4,454,13,Champions
C500968,202,1,187.68,4,5,2,452,11,Potential
C501134,253,1,26250.0,4,5,5,455,14,Champions
C501135,629,1,2700.7200000000003,2,5,4,254,11,At Risk
C501244,495,1,1016.5,2,5,3,253,10,At Risk
C502559,272,1,365.94,4,5,3,453,12,Loyal
C502748,593,1,365.94,2,5,3,253,10,At Risk
C503636,552,1,130.75,2,5,2,252,9,At Risk
C503683,503,1,9602.72,2,5,5,255,12,At Risk
C504334,181,1,1200.32,4,5,4,454,13,Champions
C504505,731,1,2700.7200000000003,1,5,4,154,10,At Risk
C505610,702,1,896.0,1,5,3,153,9,At Risk
C505924,448,1,5.23,3,5,1,351,9,Potential
C506591,592,1,4801.28,2,5,4,254,11,At Risk
C507217,138,1,300.08,5,5,2,552,12,Potential
C507398,216,1,5.23,4,5,1,451,10,Potential
C507476,250,1,573.44,4,5,3,453,12,Loyal
C507525,321,1,300.08,3,5,2,352,10,Potential
C507924,690,1,4801.28,1,5,4,154,10,At Risk
C509680,726,1,2700.7200000000003,1,5,4,154,10,At Risk
C509924,176,1,47.07,4,5,1,451,10,Potential
C510431,196,1,162.64,4,5,2,452,11,Potential
C510560,199,1,130.75,4,5,2,452,11,Potential
C511001,355,1,130.75,3,5,2,352,10,Potential
C512379,640,1,60.6,2,5,1,251,8,At Risk
C512544,723,1,46.92,1,5,1,151,7,At Risk
C512833,195,1,5.23,4,5,1,451,10,Potential
C513747,301,1,1050.0,4,5,3,453,12,Loyal
C514432,622,1,378.75,2,5,3,253,10,At Risk
C514676,434,1,5401.53,3,5,5,355,13,Loyal
C515323,703,1,5401.53,1,5,5,155,11,At Risk
C515681,451,1,9602.72,3,5,5,355,13,Loyal
C515929,519,1,365.94,2,5,3,253,10,At Risk
C516529,315,1,293.25,3,5,2,352,10,Potential
C516648,716,1,5401.53,1,5,5,155,11,At Risk
C517454,481,1,1200.32,2,5,4,254,11,At Risk
C518141,270,1,2700.7200000000003,4,5,4,454,13,Champions
C518369,355,1,365.94,3,5,3,353,11,Loyal
C518841,237,1,35.84,4,5,1,451,10,Potential
C519095,594,1,2700.7200000000003,2,5,4,254,11,At Risk
C519692,656,1,378.75,1,5,3,153,9,At Risk
C520062,322,1,2700.7200000000003,3,5,4,354,12,Loyal
C520145,709,1,9450.0,1,5,5,155,11,At Risk
C520835,440,1,20.92,3,5,1,351,9,Potential
C521953,351,1,5401.53,3,5,5,355,13,Loyal
C522903,309,1,600.17,4,5,3,453,12,Loyal
C522925,102,1,35.84,5,5,1,551,11,Potential
C522955,99,1,4801.28,5,5,4,554,14,Champions
C523059,623,1,300.08,2,5,2,252,9,At Risk
C524063,711,1,136.35000000000002,1,5,2,152,8,At Risk
C524383,382,1,143.36,3,5,2,352,10,Potential
C526046,306,1,242.4,4,5,2,452,11,Potential
C527266,537,1,16800.0,2,5,5,255,12,At Risk
C527293,1,1,20.92,5,5,1,551,11,Potential
C527547,740,1,9450.0,1,5,5,155,11,At Risk
C528132,129,1,2700.7200000000003,5,5,4,554,14,Champions
C528477,493,1,2700.7200000000003,2,5,4,254,11,At Risk
C528686,749,1,20.92,1,5,1,151,7,At Risk
C529445,359,1,365.94,3,5,3,353,11,Loyal
C529879,693,1,9602.72,1,5,5,155,11,At Risk
C530685,783,1,162.64,1,5,2,152,8,At Risk
C530698,72,1,7502.0,5,5,5,555,15,Champions
C530789,646,1,300.08,1,5,2,152,8,At Risk
C530876,495,1,9602.72,2,5,5,255,12,At Risk
C531521,194,1,162.64,4,5,2,452,11,Potential
C531727,392,1,1200.32,3,5,4,354,12,Loyal
C531826,199,1,650.56,4,5,3,453,12,Loyal
C531894,776,1,242.4,1,5,2,152,8,At Risk
C532443,362,1,1016.5,3,5,3,353,11,Loyal
C532503,541,1,300.08,2,5,2,252,9,At Risk
C532702,168,1,322.56,4,5,3,453,12,Loyal
C534080,399,1,300.08,3,5,2,352,10,Potential
C534744,498,1,1200.32,2,5,4,254,11,At Risk
C534897,312,1,242.4,3,5,2,352,10,Potential
C535608,641,1,4801.28,2,5,4,254,11,At Risk
C535770,795,1,7502.0,1,5,5,155,11,At Risk
C536006,13,1,242.4,5,5,2,552,12,Potential
C536173,75,1,650.56,5,5,3,553,13,Loyal
C537147,219,1,365.94,4,5,3,453,12,Loyal
C537219,488,1,242.4,2,5,2,252,9,At Risk
C537585,523,1,300.08,2,5,2,252,9,At Risk
C537653,524,1,2700.7200000000003,2,5,4,254,11,At Risk
C539454,197,1,2700.7200000000003,4,5,4,454,13,Champions
C539871,649,1,130.75,1,5,2,152,8,At Risk
C539908,683,1,130.75,1,5,2,152,8,At Risk
C539938,445,1,2700.7200000000003,3,5,4,354,12,Loyal
C539982,776,1,20.92,1,5,1,151,7,At Risk
C540345,711,1,143.36,1,5,2,152,8,At Risk
C540364,686,1,7502.0,1,5,5,155,11,At Risk
C540812,730,1,1200.32,1,5,4,154,10,At Risk
C541204,507,1,573.44,2,5,3,253,10,At Risk
C541256,234,1,1200.32,4,5,4,454,13,Champions
C542170,717,1,896.0,1,5,3,153,9,At Risk
C542618,691,1,20.92,1,5,1,151,7,At Risk
C542953,464,1,4801.28,3,5,4,354,12,Loyal
C544607,300,1,2400.68,4,5,4,454,13,Champions
C545134,130,1,300.08,5,5,2,552,12,Potential
C545889,449,1,1016.5,3,5,3,353,11,Loyal
C546302,425,1,7502.0,3,5,5,355,13,Loyal
C546873,337,1,5.23,3,5,1,351,9,Potential
C547040,448,1,47.07,3,5,1,351,9,Potential
C547805,413,1,15.15,3,5,1,351,9,Potential
C549303,482,1,143.36,2,5,2,252,9,At Risk
C550618,427,1,35.84,3,5,1,351,9,Potential
C550819,352,1,105.57,3,5,2,352,10,Potential
C550829,765,1,573.44,1,5,3,153,9,At Risk
C551975,352,1,365.94,3,5,3,353,11,Loyal
C552226,145,1,83.68,5,5,1,551,11,Potential
C553095,476,1,20.92,3,5,1,351,9,Potential
C553400,393,1,573.44,3,5,3,353,11,Loyal
C553679,105,1,1016.5,5,5,3,553,13,Loyal
C554027,148,1,2400.68,5,5,4,554,14,Champions
C554216,218,1,4801.28,4,5,4,454,13,Champions
C554361,113,1,5401.53,5,5,5,555,15,Champions
C554661,54,1,242.4,5,5,2,552,12,Potential
C555395,377,1,573.44,3,5,3,353,11,Loyal
C556156,661,1,15004.25,1,5,5,155,11,At Risk
C556907,88,1,2700.7200000000003,5,5,4,554,14,Champions
C557295,444,1,5401.53,3,5,5,355,13,Loyal
C558098,438,1,1200.32,3,5,4,354,12,Loyal
C558962,541,1,2700.7200000000003,2,5,4,254,11,At Risk
C559087,761,1,293.25,1,5,2,152,8,At Risk
C559515,296,1,5.23,4,5,1,451,10,Potential
C559704,581,1,9602.72,2,5,5,255,12,At Risk
C561613,377,1,47.07,3,5,1,351,9,Potential
C561919,737,1,2700.7200000000003,1,5,4,154,10,At Risk
C563661,321,1,83.68,3,5,1,351,9,Potential
